TEMPORADA        DIVISIÓN  JORNADA   LOCAL      VISITANTE      GOL LOC   GOL VISIT  
2010-2011           2ª              9 Barcelona   Huesca         0-1       0-1      
2010-2011           2ª              9 Cartagena   Alcorcón       1-0       1-0      
2010-2011           2ª              9 Xerez       Villarreal B   3-1       3-1      
2010-2011           2ª              9 Celta       Granada        1-1       1-1      
2010-2011           2ª              9 Rayo Valle  Rec. Huelva    0-0       0-0      
2010-2011           2ª              9 Salamanca   Betis          0-3       0-3      
2010-2011           2ª              9 Girona      Valladolid     2-0       2-0      
2010-2011           2ª              9 Las Palmas  Albacete       2-1       2-1      
2010-2011           2ª              9 Elche       Ponferradina   2-0       2-0      
2010-2011           2ª             10 Tenerife    Elche          1-0       1-0      
2010-2011           2ª             10 Gimn. Tarr  Córdoba        1-1       1-1      
2010-2011           2ª             10 Huesca      Numancia       0-0       0-0      
2010-2011           2ª             10 Alcorcón    Barcelona B    1-3       1-3      
2010-2011           2ª             10 Villarreal  Cartagena      2-0       2-0      
2010-2011           2ª             10 Granada     Xerez          5-0       5-0      
2010-2011           2ª             10 Rec. Huelv  Celta          1-1       1-1      
2010-2011           2ª             10 Betis       Rayo Vallecan  4-0       4-0      
2010-2011           2ª             10 Valladolid  Salamanca      1-0       1-0      
2010-2011           2ª             10 Albacete    Girona         1-1       1-1      
2010-2011           2ª             10 Ponferradi  Las Palmas     3-2       3-2      
2010-2011           2ª             11 Tenerife    Gimn. Tarrago  0-2       0-2      
2010-2011           2ª             11 Córdoba     Huesca         2-0       2-0      
2010-2011           2ª             11 Numancia    Alcorcón       2-1       2-1      
2010-2011           2ª             11 Barcelona   Villarreal B   4-1       4-1      
2010-2011           2ª             11 Cartagena   Granada        2-1       2-1      
2010-2011           2ª             11 Xerez       Rec. Huelva    1-1       1-1      
2010-2011           2ª             11 Celta       Betis          1-1       1-1      
2010-2011           2ª             11 Rayo Valle  Valladolid     3-0       3-0      
2010-2011           2ª             11 Salamanca   Albacete       1-0       1-0      
2010-2011           2ª             11 Girona      Ponferradina   3-0       3-0      
2010-2011           2ª             11 Elche       Las Palmas     2-2       2-2      
2010-2011           2ª             12 Gimn. Tarr  Elche          0-0       0-0      
2010-2011           2ª             12 Huesca      Tenerife       0-0       0-0      
2010-2011           2ª             12 Alcorcón    Córdoba        2-1       2-1      
2010-2011           2ª             12 Villarreal  Numancia       1-0       1-0      
2010-2011           2ª             12 Granada     Barcelona B    4-1       4-1      
2010-2011           2ª             12 Rec. Huelv  Cartagena      3-0       3-0      
2010-2011           2ª             12 Betis       Xerez          3-1       3-1      
2010-2011           2ª             12 Valladolid  Celta          3-2       3-2      
2010-2011           2ª             12 Albacete    Rayo Vallecan  1-1       1-1      
2010-2011           2ª             12 Ponferradi  Salamanca      3-2       3-2      
2010-2011           2ª             12 Las Palmas  Girona         1-1       1-1      
2010-2011           2ª             13 Gimn. Tarr  Huesca         0-0       0-0      
2010-2011           2ª             13 Tenerife    Alcorcón       1-0       1-0      
2010-2011           2ª             13 Córdoba     Villarreal B   0-0       0-0      
2010-2011           2ª             13 Numancia    Granada        3-2       3-2      
2010-2011           2ª             13 Barcelona   Rec. Huelva    1-1       1-1      
2010-2011           2ª             13 Cartagena   Betis          2-1       2-1      
2010-2011           2ª             13 Xerez       Valladolid     4-0       4-0      
2010-2011           2ª             13 Celta       Albacete       3-1       3-1      
2010-2011           2ª             13 Rayo Valle  Ponferradina   3-1       3-1      
2010-2011           2ª             13 Salamanca   Las Palmas     4-2       4-2      
2010-2011           2ª             13 Elche       Girona         0-0       0-0      
2010-2011           2ª             14 Huesca      Elche          2-2       2-2      
2010-2011           2ª             14 Alcorcón    Gimn. Tarrago  1-1       1-1      
2010-2011           2ª             14 Villarreal  Tenerife       0-2       0-2      
2010-2011           2ª             14 Granada     Córdoba        1-1       1-1      
2010-2011           2ª             14 Rec. Huelv  Numancia       1-0       1-0      
2010-2011           2ª             14 Betis       Barcelona B    2-2       2-2      
2010-2011           2ª             14 Valladolid  Cartagena      0-1       0-1      
2010-2011           2ª             14 Albacete    Xerez          1-1       1-1      
2010-2011           2ª             14 Ponferradi  Celta          0-0       0-0      
2010-2011           2ª             14 Las Palmas  Rayo Vallecan  2-1       2-1      
2010-2011           2ª             14 Girona      Salamanca      1-1       1-1      
2010-2011           2ª             15 Huesca      Alcorcón       3-1       3-1      
2010-2011           2ª             15 Gimn. Tarr  Villarreal B   1-2       1-2      
2010-2011           2ª             15 Tenerife    Granada        2-2       2-2      
2010-2011           2ª             15 Córdoba     Rec. Huelva    3-3       3-3      
2010-2011           2ª             15 Numancia    Betis          1-2       1-2      
2010-2011           2ª             15 Barcelona   Valladolid     0-0       0-0      
2010-2011           2ª             15 Cartagena   Albacete       1-1       1-1      
2010-2011           2ª             15 Xerez       Ponferradina   0-0       0-0      
2010-2011           2ª             15 Celta       Las Palmas     2-0       2-0      
2010-2011           2ª             15 Rayo Valle  Girona         2-0       2-0      
2010-2011           2ª             15 Elche       Salamanca      3-1       3-1      
2010-2011           2ª             16 Alcorcón    Elche          0-1       0-1      
2010-2011           2ª             16 Villarreal  Huesca         1-1       1-1      
2010-2011           2ª             16 Granada     Gimn. Tarrago  6-1       6-1      
2010-2011           2ª             16 Rec. Huelv  Tenerife       3-0       3-0      
2010-2011           2ª             16 Betis       Córdoba        3-1       3-1      
2010-2011           2ª             16 Valladolid  Numancia       4-5       4-5      
2010-2011           2ª             16 Albacete    Barcelona B    2-2       2-2      
2010-2011           2ª             16 Ponferradi  Cartagena      1-2       1-2      
2010-2011           2ª             16 Las Palmas  Xerez          0-3       0-3      
2010-2011           2ª             16 Girona      Celta          1-1       1-1      
2010-2011           2ª             16 Salamanca   Rayo Vallecan  0-1       0-1      
2010-2011           2ª             17 Alcorcón    Villarreal B   1-2       1-2      
2010-2011           2ª             17 Huesca      Granada        0-0       0-0      
2010-2011           2ª             17 Gimn. Tarr  Rec. Huelva    0-0       0-0      
2010-2011           2ª             17 Tenerife    Betis          0-3       0-3      
2010-2011           2ª             17 Córdoba     Valladolid     1-0       1-0      
2010-2011           2ª             17 Numancia    Albacete       0-1       0-1      
2010-2011           2ª             17 Barcelona   Ponferradina   1-1       1-1      
2010-2011           2ª             17 Cartagena   Las Palmas     5-2       5-2      
2010-2011           2ª             17 Xerez       Girona         3-1       3-1      
2010-2011           2ª             17 Celta       Salamanca      1-0       1-0      
2010-2011           2ª             17 Elche       Rayo Vallecan  1-1       1-1      
2010-2011           2ª             18 Villarreal  Elche          1-1       1-1      
2010-2011           2ª             18 Granada     Alcorcón       1-0       1-0      
2010-2011           2ª             18 Rec. Huelv  Huesca         0-1       0-1      
2010-2011           2ª             18 Betis       Gimn. Tarrago  1-0       1-0      
2010-2011           2ª             18 Valladolid  Tenerife       2-2       2-2      
2010-2011           2ª             18 Albacete    Córdoba        1-0       1-0      
2010-2011           2ª             18 Ponferradi  Numancia       0-4       0-4      
2010-2011           2ª             18 Las Palmas  Barcelona B    2-2       2-2      
2010-2011           2ª             18 Girona      Cartagena      1-1       1-1      
2010-2011           2ª             18 Salamanca   Xerez          2-3       2-3      
2010-2011           2ª             18 Rayo Valle  Celta          1-3       1-3      
2010-2011           2ª             19 Villarreal  Granada        2-1       2-1      
2010-2011           2ª             19 Alcorcón    Rec. Huelva    2-1       2-1      
2010-2011           2ª             19 Huesca      Betis          1-1       1-1      
2010-2011           2ª             19 Gimn. Tarr  Valladolid     1-0       1-0      
2010-2011           2ª             19 Tenerife    Albacete       0-1       0-1      
2010-2011           2ª             19 Córdoba     Ponferradina   3-3       3-3      
2010-2011           2ª             19 Numancia    Las Palmas     4-0       4-0      
2010-2011           2ª             19 Barcelona   Girona         1-2       1-2      
2010-2011           2ª             19 Cartagena   Salamanca      1-0       1-0      
2010-2011           2ª             19 Xerez       Rayo Vallecan  0-1       0-1      
2010-2011           2ª             19 Elche       Celta          1-3       1-3      
2010-2011           2ª             20 Elche       Granada        0-0       0-0      
2010-2011           2ª             20 Rec. Huelv  Villarreal B   2-0       2-0      
2010-2011           2ª             20 Betis       Alcorcón       3-0       3-0      
2010-2011           2ª             20 Valladolid  Huesca         2-0       2-0      
2010-2011           2ª             20 Albacete    Gimn. Tarrago  0-1       0-1      
2010-2011           2ª             20 Ponferradi  Tenerife       1-1       1-1      
2010-2011           2ª             20 Las Palmas  Córdoba        0-1       0-1      
2010-2011           2ª             20 Girona      Numancia       2-0       2-0      
2010-2011           2ª             20 Salamanca   Barcelona B    2-3       2-3      
2010-2011           2ª             20 Rayo Valle  Cartagena      3-1       3-1      
2010-2011           2ª             20 Celta       Xerez          1-1       1-1      
2010-2011           2ª             21 Granada     Rec. Huelva    2-1       2-1      
2010-2011           2ª             21 Villarreal  Betis          1-0       1-0      
2010-2011           2ª             21 Alcorcón    Valladolid     1-0       1-0      
2010-2011           2ª             21 Huesca      Albacete       1-0       1-0      
2010-2011           2ª             21 Gimn. Tarr  Ponferradina   0-0       0-0      
2010-2011           2ª             21 Tenerife    Las Palmas     1-1       1-1      
2010-2011           2ª             21 Córdoba     Girona         1-1       1-1      
2010-2011           2ª             21 Numancia    Salamanca      3-2       3-2      
2010-2011           2ª             21 Barcelona   Rayo Vallecan  1-2       1-2      
2010-2011           2ª             21 Cartagena   Celta          0-4       0-4      
2010-2011           2ª             21 Xerez       Elche          0-0       0-0      
2010-2011           2ª             22 Cartagena   Xerez          1-2       1-2      
2010-2011           2ª             22 Barcelona   Celta          1-1       1-1      
2010-2011           2ª             22 Numancia    Rayo Vallecan  0-3       0-3      
2010-2011           2ª             22 Córdoba     Salamanca      2-0       2-0      
2010-2011           2ª             22 Tenerife    Girona         3-3       3-3      
2010-2011           2ª             22 Gimn. Tarr  Las Palmas     0-0       0-0      
2010-2011           2ª             22 Huesca      Ponferradina   1-0       1-0      
2010-2011           2ª             22 Alcorcón    Albacete       2-0       2-0      
2010-2011           2ª             22 Villarreal  Valladolid     2-0       2-0      
2010-2011           2ª             22 Granada     Betis          3-0       3-0      
2010-2011           2ª             22 Rec. Huelv  Elche          0-0       0-0      
2010-2011           2ª             23 Elche       Cartagena      1-2       1-2      
2010-2011           2ª             23 Xerez       Barcelona B    1-0       1-0      
2010-2011           2ª             23 Celta       Numancia       4-0       4-0      
2010-2011           2ª             23 Rayo Valle  Córdoba        4-2       4-2      
2010-2011           2ª             23 Salamanca   Tenerife       1-2       1-2      
2010-2011           2ª             23 Girona      Gimn. Tarrago  2-1       2-1      
2010-2011           2ª             23 Las Palmas  Huesca         1-1       1-1      
2010-2011           2ª             23 Ponferradi  Alcorcón       1-2       1-2      
2010-2011           2ª             23 Albacete    Villarreal B   0-2       0-2      
2010-2011           2ª             23 Valladolid  Granada        2-3       2-3      
2010-2011           2ª             23 Betis       Rec. Huelva    0-1       0-1      
2010-2011           2ª             24 Barcelona   Cartagena      3-0       3-0      
2010-2011           2ª             24 Numancia    Xerez          3-0       3-0      
2010-2011           2ª             24 Córdoba     Celta          0-0       0-0      
2010-2011           2ª             24 Tenerife    Rayo Vallecan  2-1       2-1      
2010-2011           2ª             24 Gimn. Tarr  Salamanca      2-0       2-0      
2010-2011           2ª             24 Huesca      Girona         0-1       0-1      
2010-2011           2ª             24 Alcorcón    Las Palmas     5-0       5-0      
2010-2011           2ª             24 Villarreal  Ponferradina   1-0       1-0      
2010-2011           2ª             24 Granada     Albacete       3-0       3-0      
2010-2011           2ª             24 Rec. Huelv  Valladolid     0-1       0-1      
2010-2011           2ª             24 Betis       Elche          1-4       1-4      
2010-2011           2ª             25 Elche       Barcelona B    2-1       2-1      
2010-2011           2ª             25 Cartagena   Numancia       1-0       1-0      
2010-2011           2ª             25 Xerez       Córdoba        1-3       1-3      
2010-2011           2ª             25 Celta       Tenerife       1-0       1-0      
2010-2011           2ª             25 Rayo Valle  Gimn. Tarrago  1-1       1-1      
2010-2011           2ª             25 Salamanca   Huesca         1-1       1-1      
2010-2011           2ª             25 Girona      Alcorcón       3-1       3-1      
2010-2011           2ª             25 Las Palmas  Villarreal B   2-2       2-2      
2010-2011           2ª             25 Ponferradi  Granada        0-0       0-0      
2010-2011           2ª             25 Albacete    Rec. Huelva    1-1       1-1      
2010-2011           2ª             25 Valladolid  Betis          1-0       1-0      
2010-2011           2ª             26 Numancia    Barcelona B    4-6       4-6      
2010-2011           2ª             26 Córdoba     Cartagena      2-0       2-0      
2010-2011           2ª             26 Tenerife    Xerez          2-1       2-1      
2010-2011           2ª             26 Gimn. Tarr  Celta          1-2       1-2      
2010-2011           2ª             26 Huesca      Rayo Vallecan  4-1       4-1      
2010-2011           2ª             26 Alcorcón    Salamanca      4-0       4-0      
2010-2011           2ª             26 Villarreal  Girona         0-1       0-1      
2010-2011           2ª             26 Granada     Las Palmas     5-2       5-2      
2010-2011           2ª             26 Rec. Huelv  Ponferradina   1-1       1-1      
2010-2011           2ª             26 Betis       Albacete       2-0       2-0      
2010-2011           2ª             26 Valladolid  Elche          2-0       2-0      
2010-2011           2ª             27 Elche       Numancia       1-0       1-0      
2010-2011           2ª             27 Barcelona   Córdoba        4-1       4-1      
2010-2011           2ª             27 Cartagena   Tenerife       1-0       1-0      
2010-2011           2ª             27 Xerez       Gimn. Tarrago  1-2       1-2      
2010-2011           2ª             27 Celta       Huesca         1-2       1-2      
2010-2011           2ª             27 Rayo Valle  Alcorcón       1-0       1-0      
2010-2011           2ª             27 Salamanca   Villarreal B   1-0       1-0      
2010-2011           2ª             27 Girona      Granada        2-0       2-0      
2010-2011           2ª             27 Las Palmas  Rec. Huelva    1-1       1-1      
2010-2011           2ª             27 Ponferradi  Betis          1-1       1-1      
2010-2011           2ª             27 Albacete    Valladolid     1-1       1-1      
2010-2011           2ª             28 Córdoba     Numancia       1-2       1-2      
2010-2011           2ª             28 Tenerife    Barcelona B    1-4       1-4      
2010-2011           2ª             28 Gimn. Tarr  Cartagena      2-0       2-0      
2010-2011           2ª             28 Huesca      Xerez          1-1       1-1      
2010-2011           2ª             28 Alcorcón    Celta          1-0       1-0      
2010-2011           2ª             28 Villarreal  Rayo Vallecan  1-2       1-2      
2010-2011           2ª             28 Granada     Salamanca      0-1       0-1      
2010-2011           2ª             28 Rec. Huelv  Girona         4-0       4-0      
2010-2011           2ª             28 Betis       Las Palmas     4-1       4-1      
2010-2011           2ª             28 Valladolid  Ponferradina   2-1       2-1      
2010-2011           2ª             28 Albacete    Elche          0-2       0-2      
2010-2011           2ª             29 Elche       Córdoba        2-1       2-1      
2010-2011           2ª             29 Numancia    Tenerife       2-1       2-1      
2010-2011           2ª             29 Barcelona   Gimn. Tarrago  4-0       4-0      
2010-2011           2ª             29 Cartagena   Huesca         2-0       2-0      
2010-2011           2ª             29 Xerez       Alcorcón       0-0       0-0      
2010-2011           2ª             29 Celta       Villarreal B   0-1       0-1      
2010-2011           2ª             29 Rayo Valle  Granada        1-1       1-1      
2010-2011           2ª             29 Salamanca   Rec. Huelva    0-1       0-1      
2010-2011           2ª             29 Girona      Betis          0-1       0-1      
2010-2011           2ª             29 Las Palmas  Valladolid     2-0       2-0      
2010-2011           2ª             29 Ponferradi  Albacete       2-1       2-1      
2010-2011           2ª             30 Tenerife    Córdoba        1-2       1-2      
2010-2011           2ª             30 Gimn. Tarr  Numancia       1-0       1-0      
2010-2011           2ª             30 Huesca      Barcelona B    1-1       1-1      
2010-2011           2ª             30 Alcorcón    Cartagena      0-0       0-0      
2010-2011           2ª             30 Villarreal  Xerez          1-2       1-2      
2010-2011           2ª             30 Granada     Celta          1-1       1-1      
2010-2011           2ª             30 Rec. Huelv  Rayo Vallecan  1-1       1-1      
2010-2011           2ª             30 Betis       Salamanca      1-0       1-0      
2010-2011           2ª             30 Valladolid  Girona         1-0       1-0      
2010-2011           2ª             30 Albacete    Las Palmas     0-1       0-1      
2010-2011           2ª             30 Ponferradi  Elche          0-1       0-1      
2010-2011           2ª             31 Elche       Tenerife       1-0       1-0      
2010-2011           2ª             31 Córdoba     Gimn. Tarrago  1-0       1-0      
2010-2011           2ª             31 Numancia    Huesca         3-1       3-1      
2010-2011           2ª             31 Barcelona   Alcorcón       2-0       2-0      
2010-2011           2ª             31 Cartagena   Villarreal B   2-0       2-0      
2010-2011           2ª             31 Xerez       Granada        1-1       1-1      
2010-2011           2ª             31 Celta       Rec. Huelva    0-3       0-3      
2010-2011           2ª             31 Rayo Valle  Betis          1-0       1-0      
2010-2011           2ª             31 Salamanca   Valladolid     0-5       0-5      
2010-2011           2ª             31 Girona      Albacete       3-0       3-0      
2010-2011           2ª             31 Las Palmas  Ponferradina   1-0       1-0      
2010-2011           2ª             32 Gimn. Tarr  Tenerife       1-1       1-1      
2010-2011           2ª             32 Huesca      Córdoba        2-0       2-0      
2010-2011           2ª             32 Alcorcón    Numancia       3-1       3-1      
2010-2011           2ª             32 Villarreal  Barcelona B    2-3       2-3      
2010-2011           2ª             32 Granada     Cartagena      2-1       2-1      
2010-2011           2ª             32 Rec. Huelv  Xerez          1-1       1-1      
2010-2011           2ª             32 Betis       Celta          1-1       1-1      
2010-2011           2ª             32 Valladolid  Rayo Vallecan  2-2       2-2      
2010-2011           2ª             32 Albacete    Salamanca      1-0       1-0      
2010-2011           2ª             32 Ponferradi  Girona         1-1       1-1      
2010-2011           2ª             32 Las Palmas  Elche          2-1       2-1      
2010-2011           2ª             33 Elche       Gimn. Tarrago  1-0       1-0      
2010-2011           2ª             33 Tenerife    Huesca         0-1       0-1      
2010-2011           2ª             33 Córdoba     Alcorcón       1-4       1-4      
2010-2011           2ª             33 Numancia    Villarreal B   2-1       2-1      
2010-2011           2ª             33 Barcelona   Granada        4-0       4-0      
2010-2011           2ª             33 Cartagena   Rec. Huelva    1-3       1-3      
2010-2011           2ª             33 Xerez       Betis          2-3       2-3      
2010-2011           2ª             33 Celta       Valladolid     1-2       1-2      
2010-2011           2ª             33 Rayo Valle  Albacete       3-3       3-3      
2010-2011           2ª             33 Salamanca   Ponferradina   2-2       2-2      
2010-2011           2ª             33 Girona      Las Palmas     1-1       1-1      
2010-2011           2ª             34 Huesca      Gimn. Tarrago  1-1       1-1      
2010-2011           2ª             34 Alcorcón    Tenerife       3-2       3-2      
2010-2011           2ª             34 Villarreal  Córdoba        0-3       0-3      
2010-2011           2ª             34 Granada     Numancia       2-0       2-0      
2010-2011           2ª             34 Rec. Huelv  Barcelona B    1-1       1-1      
2010-2011           2ª             34 Betis       Cartagena      5-0       5-0      
2010-2011           2ª             34 Valladolid  Xerez          2-1       2-1      
2010-2011           2ª             34 Albacete    Celta          0-1       0-1      
2010-2011           2ª             34 Ponferradi  Rayo Vallecan  0-1       0-1      
2010-2011           2ª             34 Las Palmas  Salamanca      2-1       2-1      
2010-2011           2ª             34 Girona      Elche          2-2       2-2      
2010-2011           2ª             35 Elche       Huesca         3-0       3-0      
2010-2011           2ª             35 Gimn. Tarr  Alcorcón       2-0       2-0      
2010-2011           2ª             35 Tenerife    Villarreal B   0-1       0-1      
2010-2011           2ª             35 Córdoba     Granada        1-1       1-1      
2010-2011           2ª             35 Numancia    Rec. Huelva    1-2       1-2      
2010-2011           2ª             35 Barcelona   Betis          0-3       0-3      
2010-2011           2ª             35 Cartagena   Valladolid     1-1       1-1      
2010-2011           2ª             35 Xerez       Albacete       4-2       4-2      
2010-2011           2ª             35 Celta       Ponferradina   1-1       1-1      
2010-2011           2ª             35 Rayo Valle  Las Palmas     2-0       2-0      
2010-2011           2ª             35 Salamanca   Girona         1-0       1-0      
2010-2011           2ª             36 Alcorcón    Huesca         0-1       0-1      
2010-2011           2ª             36 Villarreal  Gimn. Tarrago  0-2       0-2      
2010-2011           2ª             36 Granada     Tenerife       2-1       2-1      
2010-2011           2ª             36 Rec. Huelv  Córdoba        2-1       2-1      
2010-2011           2ª             36 Betis       Numancia       4-1       4-1      
2010-2011           2ª             36 Valladolid  Barcelona B    2-1       2-1      
2010-2011           2ª             36 Albacete    Cartagena      1-2       1-2      
2010-2011           2ª             36 Ponferradi  Xerez          1-2       1-2      
2010-2011           2ª             36 Las Palmas  Celta          1-1       1-1      
2010-2011           2ª             36 Girona      Rayo Vallecan  1-3       1-3      
2010-2011           2ª             36 Salamanca   Elche          5-4       5-4      
2010-2011           2ª             37 Elche       Alcorcón       1-0       1-0      
2010-2011           2ª             37 Huesca      Villarreal B   3-0       3-0      
2010-2011           2ª             37 Gimn. Tarr  Granada        0-3       0-3      
2010-2011           2ª             37 Tenerife    Rec. Huelva    1-0       1-0      
2010-2011           2ª             37 Córdoba     Betis          1-1       1-1      
2010-2011           2ª             37 Numancia    Valladolid     3-3       3-3      
2010-2011           2ª             37 Barcelona   Albacete       2-1       2-1      
2010-2011           2ª             37 Cartagena   Ponferradina   1-1       1-1      
2010-2011           2ª             37 Xerez       Las Palmas     2-1       2-1      
2010-2011           2ª             37 Celta       Girona         0-4       0-4      
2010-2011           2ª             37 Rayo Valle  Salamanca      1-2       1-2      
2010-2011           2ª             38 Villarreal  Alcorcón       1-4       1-4      
2010-2011           2ª             38 Granada     Huesca         2-0       2-0      
2010-2011           2ª             38 Rec. Huelv  Gimn. Tarrago  1-0       1-0      
2010-2011           2ª             38 Betis       Tenerife       3-1       3-1      
2010-2011           2ª             38 Valladolid  Córdoba        5-1       5-1      
2010-2011           2ª             38 Albacete    Numancia       1-2       1-2      
2010-2011           2ª             38 Ponferradi  Barcelona B    2-2       2-2      
2010-2011           2ª             38 Las Palmas  Cartagena      2-0       2-0      
2010-2011           2ª             38 Girona      Xerez          4-2       4-2      
2010-2011           2ª             38 Salamanca   Celta          1-1       1-1      
2010-2011           2ª             38 Rayo Valle  Elche          1-2       1-2      
2010-2011           2ª             39 Elche       Villarreal B   0-0       0-0      
2010-2011           2ª             39 Alcorcón    Granada        2-0       2-0      
2010-2011           2ª             39 Huesca      Rec. Huelva    1-1       1-1      
2010-2011           2ª             39 Gimn. Tarr  Betis          3-1       3-1      
2010-2011           2ª             39 Tenerife    Valladolid     3-2       3-2      
2010-2011           2ª             39 Córdoba     Albacete       5-1       5-1      
2010-2011           2ª             39 Numancia    Ponferradina   3-0       3-0      
2010-2011           2ª             39 Barcelona   Las Palmas     3-5       3-5      
2010-2011           2ª             39 Cartagena   Girona         1-0       1-0      
2010-2011           2ª             39 Xerez       Salamanca      2-0       2-0      
2010-2011           2ª             39 Celta       Rayo Vallecan  0-0       0-0      
2010-2011           2ª             40 Granada     Villarreal B   3-0       3-0      
2010-2011           2ª             40 Rec. Huelv  Alcorcón       0-0       0-0      
2010-2011           2ª             40 Betis       Huesca         3-1       3-1      
2010-2011           2ª             40 Valladolid  Gimn. Tarrago  1-0       1-0      
2010-2011           2ª             40 Albacete    Tenerife       1-2       1-2      
2010-2011           2ª             40 Ponferradi  Córdoba        3-0       3-0      
2010-2011           2ª             40 Las Palmas  Numancia       0-0       0-0      
2010-2011           2ª             40 Girona      Barcelona B    0-2       0-2      
2010-2011           2ª             40 Salamanca   Cartagena      2-0       2-0      
2010-2011           2ª             40 Rayo Valle  Xerez          3-0       3-0      
2010-2011           2ª             40 Celta       Elche          2-2       2-2      
2010-2011           2ª             41 Granada     Elche          3-3       3-3      
2010-2011           2ª             41 Villarreal  Rec. Huelva    2-0       2-0      
2010-2011           2ª             41 Alcorcón    Betis          3-3       3-3      
2010-2011           2ª             41 Huesca      Valladolid     1-0       1-0      
2010-2011           2ª             41 Gimn. Tarr  Albacete       2-1       2-1      
2010-2011           2ª             41 Tenerife    Ponferradina   1-1       1-1      
2010-2011           2ª             41 Córdoba     Las Palmas     2-0       2-0      
2010-2011           2ª             41 Numancia    Girona         4-0       4-0      
2010-2011           2ª             41 Barcelona   Salamanca      5-1       5-1      
2010-2011           2ª             41 Cartagena   Rayo Vallecan  2-4       2-4      
2010-2011           2ª             41 Xerez       Celta          2-1       2-1      
2010-2011           2ª             42 Rec. Huelv  Granada        0-0       0-0      
2010-2011           2ª             42 Betis       Villarreal B   2-1       2-1      
2010-2011           2ª             42 Valladolid  Alcorcón       2-0       2-0      
2010-2011           2ª             42 Albacete    Huesca         3-1       3-1      
2010-2011           2ª             42 Ponferradi  Gimn. Tarrago  1-1       1-1      
2010-2011           2ª             42 Las Palmas  Tenerife       1-0       1-0      
2010-2011           2ª             42 Girona      Córdoba        2-1       2-1      
2010-2011           2ª             42 Salamanca   Numancia       2-2       2-2      
2010-2011           2ª             42 Rayo Valle  Barcelona B    2-3       2-3      
2010-2011           2ª             42 Celta       Cartagena      3-0       3-0      
2010-2011           2ª             42 Elche       Xerez          4-1       4-1      
2010-2011         Promoció n 1ª/2ª    Celta       Granada        1-0       1-0      
2010-2011         Promoció n 1ª/2ª    Granada     Celta          1-0       1-0      
2010-2011         Promoció n 1ª/2ª    Valladolid  Elche          1-0       1-0      
2010-2011         Promoció n 1ª/2ª    Elche       Valladolid     3-1       3-1      
2010-2011         Promoció n 1ª/2ª    Granada     Elche          0-0       0-0      
2010-2011         Promoció n 1ª/2ª    Elche       Granada        1-1       1-1      
2011-2012           1ª              1 Osasuna     Valencia       1-1       1-1      
2011-2012           1ª              1 Real Socie  At. Madrid     0-4       0-4      
2011-2012           1ª              1 Villarreal  Sporting Gijó  3-0       3-0      
2011-2012           1ª              1 Málaga      Barcelona      1-4       1-4      
2011-2012           1ª              1 Betis       Sevilla        1-1       1-1      
2011-2012           1ª              1 Espanyol    Granada        3-0       3-0      
2011-2012           1ª              1 Rayo Valle  Mallorca       0-1       0-1      
2011-2012           1ª              1 Real Madri  Ath. Bilbao    4-1       4-1      
2011-2012           1ª              1 Levante     Zaragoza       0-0       0-0      
2011-2012           1ª              1 Rac. Santa  Getafe         1-2       1-2      
2011-2012           1ª              2 Valencia    Rac. Santande  4-3       4-3      
2011-2012           1ª              2 At. Madrid  Osasuna        0-0       0-0      
2011-2012           1ª              2 Sporting G  Real Sociedad  1-2       1-2      
2011-2012           1ª              2 Barcelona   Villarreal     5-0       5-0      
2011-2012           1ª              2 Sevilla     Málaga         2-1       2-1      
2011-2012           1ª              2 Granada     Betis          0-1       0-1      
2011-2012           1ª              2 Mallorca    Espanyol       1-0       1-0      
2011-2012           1ª              2 Ath. Bilba  Rayo Vallecan  1-1       1-1      
2011-2012           1ª              2 Zaragoza    Real Madrid    0-6       0-6      
2011-2012           1ª              2 Getafe      Levante        1-1       1-1      
2011-2012           1ª              3 Valencia    At. Madrid     1-0       1-0      
2011-2012           1ª              3 Osasuna     Sporting Gijó  2-1       2-1      
2011-2012           1ª              3 Real Socie  Barcelona      2-2       2-2      
2011-2012           1ª              3 Villarreal  Sevilla        2-2       2-2      
2011-2012           1ª              3 Málaga      Granada        4-0       4-0      
2011-2012           1ª              3 Betis       Mallorca       1-0       1-0      
2011-2012           1ª              3 Espanyol    Ath. Bilbao    2-1       2-1      
2011-2012           1ª              3 Rayo Valle  Zaragoza       0-0       0-0      
2011-2012           1ª              3 Real Madri  Getafe         4-2       4-2      
2011-2012           1ª              3 Rac. Santa  Levante        0-0       0-0      
2011-2012           1ª              4 At. Madrid  Rac. Santande  4-0       4-0      
2011-2012           1ª              4 Sporting G  Valencia       0-1       0-1      
2011-2012           1ª              4 Barcelona   Osasuna        8-0       8-0      
2011-2012           1ª              4 Sevilla     Real Sociedad  1-0       1-0      
2011-2012           1ª              4 Granada     Villarreal     1-0       1-0      
2011-2012           1ª              4 Mallorca    Málaga         0-1       0-1      
2011-2012           1ª              4 Ath. Bilba  Betis          2-3       2-3      
2011-2012           1ª              4 Zaragoza    Espanyol       2-1       2-1      
2011-2012           1ª              4 Getafe      Rayo Vallecan  0-1       0-1      
2011-2012           1ª              4 Levante     Real Madrid    1-0       1-0      
2011-2012           1ª              5 At. Madrid  Sporting Gijó  4-0       4-0      
2011-2012           1ª              5 Valencia    Barcelona      2-2       2-2      
